episode_num,config_idx,radius,N,steps,v_table_size,h_table_size,epsilon
3536,61,15,1,12,12797+3,12737,0.131600
3537,61,15,1,12,12797+3,12737,0.129700
3538,61,15,1,6,12797+3,12737,0.127800
3539,61,15,1,8,12797+3,12737,0.125900
3540,61,15,1,19,12797+3,12737,0.124000
3541,61,15,1,13,12797+3,12737,0.122100
3542,61,15,1,12,12797+3,12737,0.120200
3543,61,15,1,12,12797+3,12737,0.118300
3544,61,15,1,6,12797+3,12737,0.116400
3545,61,15,1,14,12797+3,12737,0.114500
3546,61,15,1,5,12797+3,12737,0.112600
3547,61,15,1,9,12797+3,12737,0.110700
3548,61,15,1,11,12797+3,12737,0.108800
3549,61,15,1,9,12797+3,12737,0.106900
3550,61,15,1,10,12797+3,12737,0.105000
3551,61,15,1,14,12797+3,12737,0.103100
3552,61,15,1,25,12797+3,12737,0.101200
3553,61,15,1,9,12797+3,12737,0.099300
3554,61,15,1,10,12797+3,12737,0.097400
3555,61,15,1,7,12797+3,12737,0.095500
3556,61,15,1,9,12797+3,12737,0.093600
3557,61,15,1,18,12797+3,12737,0.091700
3558,61,15,1,15,12797+3,12737,0.089800
3559,61,15,1,10,12797+3,12737,0.087900
3560,61,15,1,4,12797+3,12737,0.086000
3561,61,15,1,10,12797+3,12737,0.084100
3562,61,15,1,7,12797+3,12737,0.082200
3563,61,15,1,20,12797+3,12737,0.080300
3564,61,15,1,10,12797+3,12737,0.078400
3565,61,15,1,5,12797+3,12737,0.076500
3566,61,15,1,14,12797+3,12737,0.074600
3567,61,15,1,9,12797+3,12737,0.072700
3568,61,15,1,11,12797+3,12737,0.070800
3569,61,15,1,7,12797+3,12737,0.068900
3570,61,15,1,7,12797+3,12737,0.067000
3571,61,15,1,3,12797+3,12737,0.065100
3572,61,15,1,4,12797+3,12737,0.063200
3573,61,15,1,11,12797+3,12737,0.061300
3574,61,15,1,12,12797+3,12737,0.059400
3575,61,15,1,5,12797+3,12737,0.057500
3576,61,15,1,3,12797+3,12737,0.055600
3577,61,15,1,15,12797+3,12737,0.053700
3578,61,15,1,12,12797+3,12737,0.051800
3579,61,15,1,8,12797+3,12737,0.049900
3580,61,15,1,13,12797+3,12737,0.048000
3581,61,15,1,12,12797+3,12737,0.046100
3582,61,15,1,12,12797+3,12737,0.044200
3583,61,15,1,20,12797+3,12737,0.042300
3584,61,15,1,12,12797+3,12737,0.040400
3585,61,15,1,10,12797+3,12737,0.038500
3586,61,15,1,16,12797+3,12737,0.036600
3587,61,15,1,6,12797+3,12737,0.034700
3588,61,15,1,8,12797+3,12737,0.032800
3589,61,15,1,2,12797+3,12737,0.030900
3590,61,15,1,11,12797+3,12737,0.029000
3591,61,15,1,7,12797+3,12737,0.027100
3592,61,15,1,8,12797+3,12737,0.025200
3593,61,15,1,12,12797+3,12737,0.023300
3594,61,15,1,8,12797+3,12737,0.021400
3595,61,15,1,13,12797+3,12737,0.019500
3596,61,15,1,4,12797+3,12737,0.017600
3597,61,15,1,11,12797+3,12737,0.015700
3598,61,15,1,13,12797+3,12737,0.013800
3599,61,15,1,4,12797+3,12737,0.011900
3600,61,15,1,8,12797+3,12737,0.010000
3601,62,15,10,26,12797+3,12737,0.198100
3602,62,15,10,24,12797+3,12737,0.196200
3603,62,15,10,24,12797+3,12737,0.194300
3604,62,15,10,35,12797+3,12737,0.192400
3605,62,15,10,30,12797+3,12737,0.190500
3606,62,15,10,36,12797+3,12737,0.188600
3607,62,15,10,33,12797+3,12737,0.186700
3608,62,15,10,27,12797+3,12737,0.184800
3609,62,15,10,34,12797+3,12737,0.182900
3610,62,15,10,30,12797+3,12737,0.181000
3611,62,15,10,32,12797+3,12737,0.179100
3612,62,15,10,23,12797+3,12737,0.177200
3613,62,15,10,27,12797+3,12737,0.175300
3614,62,15,10,26,12797+3,12737,0.173400
3615,62,15,10,37,12797+3,12737,0.171500
3616,62,15,10,26,12797+3,12737,0.169600
3617,62,15,10,27,12797+3,12737,0.167700
3618,62,15,10,23,12797+3,12737,0.165800
3619,62,15,10,25,12797+3,12737,0.163900
3620,62,15,10,23,12797+3,12737,0.162000
3621,62,15,10,28,12797+3,12737,0.160100
3622,62,15,10,28,12797+3,12737,0.158200
3623,62,15,10,21,12797+3,12737,0.156300
3624,62,15,10,21,12797+3,12737,0.154400
3625,62,15,10,35,12797+3,12737,0.152500
3626,62,15,10,25,12797+3,12737,0.150600
3627,62,15,10,22,12797+3,12737,0.148700
3628,62,15,10,22,12797+3,12737,0.146800
3629,62,15,10,20,12797+3,12737,0.144900
3630,62,15,10,23,12797+3,12737,0.143000
3631,62,15,10,32,12797+3,12737,0.141100
3632,62,15,10,24,12797+3,12737,0.139200
3633,62,15,10,31,12797+3,12737,0.137300
3634,62,15,10,29,12797+3,12737,0.135400
3635,62,15,10,23,12797+3,12737,0.133500
3636,62,15,10,20,12797+3,12737,0.131600
3637,62,15,10,20,12797+3,12737,0.129700
3638,62,15,10,29,12797+3,12737,0.127800
3639,62,15,10,23,12797+3,12737,0.125900
3640,62,15,10,24,12797+3,12737,0.124000
3641,62,15,10,22,12797+3,12737,0.122100
3642,62,15,10,26,12797+3,12737,0.120200
3643,62,15,10,35,12797+3,12737,0.118300
3644,62,15,10,30,12797+3,12737,0.116400
3645,62,15,10,27,12797+3,12737,0.114500
3646,62,15,10,25,12797+3,12737,0.112600
3647,62,15,10,26,12797+3,12738,0.110700
3648,62,15,10,28,12797+3,12738,0.108800
3649,62,15,10,21,12797+3,12738,0.106900
3650,62,15,10,25,12797+3,12738,0.105000
3651,62,15,10,23,12797+3,12738,0.103100
3652,62,15,10,20,12797+3,12738,0.101200
3653,62,15,10,20,12797+3,12738,0.099300
3654,62,15,10,23,12797+3,12738,0.097400
3655,62,15,10,26,12797+3,12738,0.095500
3656,62,15,10,23,12797+3,12738,0.093600
3657,62,15,10,21,12797+3,12738,0.091700
3658,62,15,10,25,12797+3,12738,0.089800
3659,62,15,10,23,12797+3,12738,0.087900
3660,62,15,10,25,12797+3,12738,0.086000
3661,62,15,10,24,12797+3,12738,0.084100
3662,62,15,10,26,12797+3,12738,0.082200
3663,62,15,10,24,12797+3,12738,0.080300
3664,62,15,10,22,12797+3,12738,0.078400
3665,62,15,10,20,12797+3,12738,0.076500
3666,62,15,10,27,12797+3,12738,0.074600
3667,62,15,10,22,12797+3,12738,0.072700
3668,62,15,10,24,12797+3,12738,0.070800
3669,62,15,10,22,12797+3,12738,0.068900
3670,62,15,10,26,12797+3,12738,0.067000
3671,62,15,10,27,12797+3,12738,0.065100
3672,62,15,10,23,12797+3,12738,0.063200
3673,62,15,10,21,12797+3,12738,0.061300
3674,62,15,10,24,12797+3,12738,0.059400
3675,62,15,10,23,12797+3,12738,0.057500
3676,62,15,10,21,12797+3,12738,0.055600
3677,62,15,10,24,12797+3,12738,0.053700
3678,62,15,10,27,12797+3,12738,0.051800
3679,62,15,10,24,12797+3,12738,0.049900
3680,62,15,10,26,12797+3,12738,0.048000
3681,62,15,10,25,12797+3,12738,0.046100
3682,62,15,10,21,12797+3,12738,0.044200
3683,62,15,10,20,12797+3,12738,0.042300
3684,62,15,10,21,12797+3,12738,0.040400
3685,62,15,10,24,12797+3,12738,0.038500
3686,62,15,10,21,12797+3,12738,0.036600
3687,62,15,10,24,12797+3,12738,0.034700
3688,62,15,10,23,12797+3,12738,0.032800
3689,62,15,10,26,12797+3,12738,0.030900
3690,62,15,10,20,12797+3,12738,0.029000
3691,62,15,10,22,12797+3,12738,0.027100
3692,62,15,10,26,12797+3,12738,0.025200
3693,62,15,10,21,12797+3,12738,0.023300
3694,62,15,10,20,12797+3,12738,0.021400
3695,62,15,10,24,12797+3,12738,0.019500
3696,62,15,10,20,12797+3,12738,0.017600
3697,62,15,10,29,12797+3,12738,0.015700
3698,62,15,10,26,12797+3,12738,0.013800
3699,62,15,10,22,12797+3,12738,0.011900
3700,62,15,10,21,12797+3,12738,0.010000
3701,63,15,20,41,12797+3,12738,0.198100
3702,63,15,20,46,12797+3,12738,0.196200
3703,63,15,20,40,12797+3,12738,0.194300
3704,63,15,20,42,12797+3,12738,0.192400
3705,63,15,20,46,12797+3,12738,0.190500
3706,63,15,20,41,12797+3,12738,0.188600
3707,63,15,20,41,12797+3,12738,0.186700
3708,63,15,20,42,12797+3,12738,0.184800
3709,63,15,20,42,12797+3,12738,0.182900
3710,63,15,20,42,12797+3,12738,0.181000
3711,63,15,20,42,12797+3,12738,0.179100
3712,63,15,20,48,12797+3,12739,0.177200
3713,63,15,20,42,12797+3,12739,0.175300
3714,63,15,20,43,12797+3,12739,0.173400
3715,63,15,20,43,12797+3,12739,0.171500
3716,63,15,20,41,12797+3,12739,0.169600
3717,63,15,20,41,12797+3,12739,0.167700
3718,63,15,20,41,12797+3,12739,0.165800
3719,63,15,20,44,12797+3,12739,0.163900
3720,63,15,20,51,12797+3,12739,0.162000
3721,63,15,20,44,12797+3,12739,0.160100
3722,63,15,20,42,12797+3,12739,0.158200
3723,63,15,20,42,12797+3,12739,0.156300
3724,63,15,20,45,12797+3,12741,0.154400
3725,63,15,20,43,12797+3,12741,0.152500
3726,63,15,20,46,12797+3,12741,0.150600
3727,63,15,20,44,12797+3,12741,0.148700
3728,63,15,20,43,12797+3,12741,0.146800
3729,63,15,20,45,12797+3,12741,0.144900
3730,63,15,20,45,12797+3,12741,0.143000
3731,63,15,20,42,12797+3,12741,0.141100
3732,63,15,20,45,12797+3,12741,0.139200
3733,63,15,20,46,12797+3,12741,0.137300
3734,63,15,20,43,12797+3,12741,0.135400
3735,63,15,20,40,12797+3,12741,0.133500
3736,63,15,20,43,12797+3,12741,0.131600
3737,63,15,20,42,12797+3,12741,0.129700
3738,63,15,20,42,12797+3,12741,0.127800
3739,63,15,20,42,12797+3,12741,0.125900
3740,63,15,20,44,12797+3,12741,0.124000
3741,63,15,20,43,12797+3,12741,0.122100
3742,63,15,20,43,12797+3,12741,0.120200
3743,63,15,20,45,12797+3,12741,0.118300
3744,63,15,20,43,12797+3,12742,0.116400
3745,63,15,20,43,12797+3,12742,0.114500
3746,63,15,20,39,12797+3,12742,0.112600
3747,63,15,20,42,12797+3,12742,0.110700
3748,63,15,20,47,12797+3,12742,0.108800
3749,63,15,20,44,12797+3,12742,0.106900
3750,63,15,20,44,12797+3,12742,0.105000
3751,63,15,20,45,12797+3,12742,0.103100
3752,63,15,20,40,12797+3,12742,0.101200
3753,63,15,20,44,12797+3,12742,0.099300
3754,63,15,20,44,12797+3,12742,0.097400
3755,63,15,20,41,12797+3,12742,0.095500
3756,63,15,20,45,12797+3,12742,0.093600
3757,63,15,20,44,12797+3,12742,0.091700
3758,63,15,20,42,12797+3,12742,0.089800
3759,63,15,20,45,12797+3,12742,0.087900
3760,63,15,20,39,12797+3,12742,0.086000
3761,63,15,20,43,12797+3,12742,0.084100
3762,63,15,20,40,12797+3,12742,0.082200
3763,63,15,20,41,12797+3,12742,0.080300
3764,63,15,20,41,12797+3,12742,0.078400
3765,63,15,20,42,12797+3,12742,0.076500
3766,63,15,20,41,12797+3,12742,0.074600
3767,63,15,20,43,12797+3,12742,0.072700
3768,63,15,20,41,12797+3,12742,0.070800
3769,63,15,20,43,12797+3,12742,0.068900
3770,63,15,20,41,12797+3,12742,0.067000
3771,63,15,20,41,12797+3,12742,0.065100
3772,63,15,20,39,12797+3,12742,0.063200
3773,63,15,20,41,12797+3,12742,0.061300
3774,63,15,20,41,12797+3,12742,0.059400
3775,63,15,20,42,12797+3,12742,0.057500
3776,63,15,20,39,12797+3,12742,0.055600
3777,63,15,20,41,12797+3,12742,0.053700
3778,63,15,20,42,12797+3,12742,0.051800
3779,63,15,20,42,12797+3,12742,0.049900
3780,63,15,20,39,12797+3,12742,0.048000
3781,63,15,20,39,12797+3,12742,0.046100
3782,63,15,20,41,12797+3,12742,0.044200
3783,63,15,20,42,12797+3,12742,0.042300
3784,63,15,20,40,12797+3,12742,0.040400
3785,63,15,20,39,12797+3,12742,0.038500
3786,63,15,20,40,12797+3,12742,0.036600
3787,63,15,20,40,12797+3,12742,0.034700
3788,63,15,20,39,12797+3,12742,0.032800
3789,63,15,20,41,12797+3,12742,0.030900
3790,63,15,20,40,12797+3,12742,0.029000
3791,63,15,20,39,12797+3,12742,0.027100
3792,63,15,20,42,12797+3,12742,0.025200
3793,63,15,20,40,12797+3,12742,0.023300
3794,63,15,20,40,12797+3,12742,0.021400
3795,63,15,20,41,12797+3,12742,0.019500
3796,63,15,20,40,12797+3,12742,0.017600
3797,63,15,20,39,12797+3,12742,0.015700
3798,63,15,20,39,12797+3,12742,0.013800
3799,63,15,20,40,12797+3,12743,0.011900
3800,63,15,20,44,12797+3,12743,0.010000
3801,64,15,30,66,12797+3,12743,0.198100
3802,64,15,30,64,12797+3,12745,0.196200
3803,64,15,30,61,12797+3,12745,0.194300
3804,64,15,30,61,12797+3,12745,0.192400
3805,64,15,30,64,12797+3,12745,0.190500
3806,64,15,30,64,12797+3,12745,0.188600
3807,64,15,30,61,12797+3,12745,0.186700
3808,64,15,30,62,12797+3,12745,0.184800
3809,64,15,30,62,12797+3,12745,0.182900
3810,64,15,30,62,12797+3,12745,0.181000
3811,64,15,30,61,12797+3,12745,0.179100
3812,64,15,30,61,12797+3,12746,0.177200
3813,64,15,30,67,12797+3,12746,0.175300
3814,64,15,30,62,12797+3,12746,0.173400
3815,64,15,30,61,12797+3,12746,0.171500
3816,64,15,30,60,12797+3,12746,0.169600
3817,64,15,30,61,12797+3,12746,0.167700
3818,64,15,30,74,12797+3,12746,0.165800
3819,64,15,30,60,12797+3,12746,0.163900
3820,64,15,30,61,12797+3,12746,0.162000
3821,64,15,30,65,12797+3,12746,0.160100
3822,64,15,30,60,12797+3,12746,0.158200
3823,64,15,30,66,12797+3,12746,0.156300
3824,64,15,30,62,12797+3,12746,0.154400
3825,64,15,30,62,12797+3,12746,0.152500
3826,64,15,30,60,12797+3,12746,0.150600
3827,64,15,30,62,12797+3,12746,0.148700
3828,64,15,30,63,12797+3,12746,0.146800
3829,64,15,30,62,12797+3,12746,0.144900
3830,64,15,30,60,12797+3,12746,0.143000
3831,64,15,30,64,12797+3,12747,0.141100
3832,64,15,30,60,12797+3,12747,0.139200
3833,64,15,30,65,12797+3,12747,0.137300
3834,64,15,30,62,12797+3,12747,0.135400
3835,64,15,30,63,12797+3,12747,0.133500
3836,64,15,30,60,12797+3,12747,0.131600
3837,64,15,30,62,12797+3,12747,0.129700
3838,64,15,30,60,12797+3,12747,0.127800
3839,64,15,30,65,12797+3,12747,0.125900
3840,64,15,30,60,12797+3,12747,0.124000
3841,64,15,30,59,12797+3,12747,0.122100
3842,64,15,30,59,12797+3,12747,0.120200
3843,64,15,30,59,12797+3,12747,0.118300
3844,64,15,30,59,12797+3,12747,0.116400
3845,64,15,30,60,12797+3,12747,0.114500
3846,64,15,30,59,12797+3,12747,0.112600
3847,64,15,30,61,12797+3,12747,0.110700
3848,64,15,30,59,12797+3,12747,0.108800
3849,64,15,30,61,12797+3,12747,0.106900
3850,64,15,30,59,12797+3,12747,0.105000
3851,64,15,30,62,12797+3,12747,0.103100
3852,64,15,30,61,12797+3,12747,0.101200
3853,64,15,30,63,12797+3,12747,0.099300
3854,64,15,30,62,12797+3,12747,0.097400
3855,64,15,30,60,12797+3,12747,0.095500
3856,64,15,30,61,12797+3,12747,0.093600
3857,64,15,30,61,12797+3,12747,0.091700
3858,64,15,30,60,12797+3,12747,0.089800
3859,64,15,30,62,12797+3,12747,0.087900
3860,64,15,30,61,12797+3,12747,0.086000
3861,64,15,30,59,12797+3,12747,0.084100
3862,64,15,30,60,12797+3,12747,0.082200
3863,64,15,30,60,12797+3,12747,0.080300
3864,64,15,30,59,12797+3,12747,0.078400
3865,64,15,30,60,12797+3,12747,0.076500
3866,64,15,30,61,12797+3,12747,0.074600
3867,64,15,30,62,12797+3,12747,0.072700
3868,64,15,30,61,12797+3,12747,0.070800
3869,64,15,30,60,12797+3,12747,0.068900
3870,64,15,30,60,12797+3,12747,0.067000
3871,64,15,30,60,12797+3,12747,0.065100
3872,64,15,30,61,12797+3,12747,0.063200
3873,64,15,30,60,12797+3,12748,0.061300
3874,64,15,30,60,12797+3,12748,0.059400
3875,64,15,30,59,12797+3,12748,0.057500
3876,64,15,30,60,12797+3,12748,0.055600
3877,64,15,30,61,12797+3,12748,0.053700
3878,64,15,30,60,12797+3,12748,0.051800
3879,64,15,30,59,12797+3,12748,0.049900
3880,64,15,30,61,12797+3,12748,0.048000
3881,64,15,30,60,12797+3,12748,0.046100
3882,64,15,30,60,12797+3,12748,0.044200
3883,64,15,30,59,12797+3,12748,0.042300
3884,64,15,30,61,12797+3,12748,0.040400
3885,64,15,30,59,12797+3,12748,0.038500
3886,64,15,30,61,12797+3,12749,0.036600
3887,64,15,30,60,12797+3,12749,0.034700
3888,64,15,30,60,12797+3,12749,0.032800
3889,64,15,30,62,12797+3,12750,0.030900
3890,64,15,30,64,12797+3,12750,0.029000
3891,64,15,30,60,12797+3,12750,0.027100
3892,64,15,30,60,12797+3,12750,0.025200
3893,64,15,30,62,12797+3,12750,0.023300
3894,64,15,30,59,12797+3,12750,0.021400
3895,64,15,30,63,12797+3,12750,0.019500
3896,64,15,30,61,12797+3,12750,0.017600
3897,64,15,30,61,12797+3,12750,0.015700
3898,64,15,30,60,12797+3,12750,0.013800
3899,64,15,30,60,12797+3,12750,0.011900
3900,64,15,30,61,12797+3,12750,0.010000
3901,65,15,40,81,12797+3,12751,0.198100
3902,65,15,40,82,12797+3,12751,0.196200
3903,65,15,40,80,12797+3,12751,0.194300
3904,65,15,40,82,12797+3,12751,0.192400
3905,65,15,40,80,12797+3,12751,0.190500
3906,65,15,40,82,12797+3,12751,0.188600
3907,65,15,40,85,12797+3,12753,0.186700
3908,65,15,40,79,12797+3,12753,0.184800
3909,65,15,40,79,12797+3,12753,0.182900
3910,65,15,40,82,12797+3,12753,0.181000
3911,65,15,40,85,12797+3,12753,0.179100
3912,65,15,40,79,12797+3,12753,0.177200
3913,65,15,40,79,12797+3,12753,0.175300
3914,65,15,40,83,12797+3,12753,0.173400
3915,65,15,40,81,12797+3,12753,0.171500
3916,65,15,40,81,12797+3,12753,0.169600
3917,65,15,40,88,12797+3,12754,0.167700
3918,65,15,40,80,12797+3,12754,0.165800
3919,65,15,40,81,12797+3,12754,0.163900
3920,65,15,40,82,12797+3,12754,0.162000
3921,65,15,40,82,12797+3,12754,0.160100
3922,65,15,40,82,12797+3,12754,0.158200
3923,65,15,40,80,12797+3,12754,0.156300
3924,65,15,40,82,12797+3,12755,0.154400
3925,65,15,40,82,12797+3,12755,0.152500
3926,65,15,40,79,12797+3,12755,0.150600
3927,65,15,40,79,12797+3,12755,0.148700
3928,65,15,40,80,12797+3,12755,0.146800
3929,65,15,40,81,12797+3,12755,0.144900
3930,65,15,40,79,12797+3,12755,0.143000
3931,65,15,40,80,12797+3,12755,0.141100
3932,65,15,40,80,12797+3,12755,0.139200
3933,65,15,40,80,12797+3,12755,0.137300
3934,65,15,40,80,12797+3,12755,0.135400
3935,65,15,40,83,12797+3,12755,0.133500
3936,65,15,40,81,12797+3,12755,0.131600
3937,65,15,40,80,12797+3,12755,0.129700
3938,65,15,40,86,12797+3,12755,0.127800
3939,65,15,40,80,12797+3,12755,0.125900
3940,65,15,40,80,12797+3,12755,0.124000
3941,65,15,40,83,12797+3,12756,0.122100
3942,65,15,40,83,12797+3,12756,0.120200
3943,65,15,40,79,12797+3,12756,0.118300
3944,65,15,40,80,12797+3,12756,0.116400
3945,65,15,40,79,12797+3,12756,0.114500
3946,65,15,40,81,12797+3,12756,0.112600
3947,65,15,40,79,12797+3,12756,0.110700
3948,65,15,40,80,12797+3,12756,0.108800
3949,65,15,40,81,12797+3,12756,0.106900
3950,65,15,40,81,12797+3,12756,0.105000
3951,65,15,40,79,12797+3,12756,0.103100
3952,65,15,40,80,12797+3,12756,0.101200
3953,65,15,40,79,12797+3,12757,0.099300
3954,65,15,40,79,12797+3,12757,0.097400
3955,65,15,40,79,12797+3,12757,0.095500
3956,65,15,40,80,12797+3,12757,0.093600
3957,65,15,40,80,12797+3,12757,0.091700
3958,65,15,40,80,12797+3,12757,0.089800
3959,65,15,40,81,12797+3,12758,0.087900
3960,65,15,40,79,12797+3,12758,0.086000
3961,65,15,40,80,12797+3,12758,0.084100
3962,65,15,40,79,12797+3,12759,0.082200
3963,65,15,40,84,12797+3,12759,0.080300
3964,65,15,40,81,12797+3,12759,0.078400
3965,65,15,40,80,12797+3,12759,0.076500
3966,65,15,40,83,12797+3,12760,0.074600
3967,65,15,40,82,12797+3,12760,0.072700
3968,65,15,40,83,12797+3,12760,0.070800
3969,65,15,40,79,12797+3,12760,0.068900
3970,65,15,40,80,12797+3,12760,0.067000
3971,65,15,40,80,12797+3,12761,0.065100
3972,65,15,40,79,12797+3,12761,0.063200
3973,65,15,40,80,12797+3,12761,0.061300
3974,65,15,40,82,12797+3,12761,0.059400
3975,65,15,40,79,12797+3,12761,0.057500
3976,65,15,40,80,12797+3,12761,0.055600
3977,65,15,40,80,12797+3,12761,0.053700
3978,65,15,40,80,12797+3,12761,0.051800
3979,65,15,40,80,12797+3,12761,0.049900
3980,65,15,40,81,12797+3,12762,0.048000
3981,65,15,40,80,12797+3,12762,0.046100
3982,65,15,40,80,12797+3,12762,0.044200
3983,65,15,40,79,12797+3,12762,0.042300
3984,65,15,40,81,12797+3,12762,0.040400
3985,65,15,40,81,12797+3,12762,0.038500
3986,65,15,40,79,12797+3,12762,0.036600
3987,65,15,40,79,12797+3,12762,0.034700
3988,65,15,40,80,12797+3,12762,0.032800
3989,65,15,40,79,12797+3,12762,0.030900
3990,65,15,40,80,12797+3,12762,0.029000
3991,65,15,40,79,12797+3,12762,0.027100
3992,65,15,40,80,12797+3,12762,0.025200
3993,65,15,40,79,12797+3,12762,0.023300
3994,65,15,40,79,12797+3,12762,0.021400
3995,65,15,40,81,12797+3,12762,0.019500
3996,65,15,40,79,12797+3,12762,0.017600
3997,65,15,40,81,12797+3,12762,0.015700
3998,65,15,40,79,12797+3,12762,0.013800
3999,65,15,40,79,12797+3,12762,0.011900
4000,65,15,40,80,12797+3,12762,0.010000
4001,66,15,50,101,12797+3,12762,0.198100
4002,66,15,50,102,12797+3,12762,0.196200
4003,66,15,50,105,12797+3,12762,0.194300
4004,66,15,50,104,12797+3,12763,0.192400
4005,66,15,50,100,12797+3,12763,0.190500
4006,66,15,50,102,12797+3,12763,0.188600
4007,66,15,50,99,12797+3,12763,0.186700
4008,66,15,50,101,12797+3,12763,0.184800
4009,66,15,50,104,12797+3,12763,0.182900
4010,66,15,50,100,12797+3,12763,0.181000
4011,66,15,50,99,12797+3,12763,0.179100
4012,66,15,50,100,12797+3,12763,0.177200
4013,66,15,50,100,12797+3,12763,0.175300
4014,66,15,50,99,12797+3,12763,0.173400
4015,66,15,50,101,12797+3,12763,0.171500
4016,66,15,50,99,12797+3,12763,0.169600
4017,66,15,50,100,12797+3,12763,0.167700
4018,66,15,50,102,12797+3,12763,0.165800
4019,66,15,50,99,12797+3,12763,0.163900
4020,66,15,50,101,12797+3,12763,0.162000
4021,66,15,50,100,12797+3,12763,0.160100
4022,66,15,50,101,12797+3,12763,0.158200
4023,66,15,50,102,12797+3,12763,0.156300
4024,66,15,50,99,12797+3,12764,0.154400
4025,66,15,50,102,12797+3,12764,0.152500
4026,66,15,50,100,12797+3,12764,0.150600
4027,66,15,50,102,12797+3,12764,0.148700
4028,66,15,50,99,12797+3,12764,0.146800
4029,66,15,50,100,12797+3,12764,0.144900
4030,66,15,50,100,12797+3,12764,0.143000
4031,66,15,50,100,12797+3,12764,0.141100
4032,66,15,50,99,12797+3,12764,0.139200
4033,66,15,50,101,12797+3,12764,0.137300
4034,66,15,50,99,12797+3,12764,0.135400
4035,66,15,50,100,12797+3,12764,0.133500
4036,66,15,50,103,12797+3,12764,0.131600
4037,66,15,50,100,12797+3,12764,0.129700
4038,66,15,50,100,12797+3,12764,0.127800
4039,66,15,50,101,12797+3,12764,0.125900
4040,66,15,50,100,12797+3,12764,0.124000
4041,66,15,50,99,12797+3,12764,0.122100
4042,66,15,50,99,12797+3,12764,0.120200
4043,66,15,50,101,12797+3,12764,0.118300
4044,66,15,50,103,12797+3,12764,0.116400
4045,66,15,50,100,12797+3,12764,0.114500
4046,66,15,50,101,12797+3,12764,0.112600
4047,66,15,50,101,12797+3,12764,0.110700
4048,66,15,50,99,12797+3,12764,0.108800
4049,66,15,50,100,12797+3,12764,0.106900
4050,66,15,50,99,12797+3,12764,0.105000
4051,66,15,50,99,12797+3,12764,0.103100
4052,66,15,50,99,12797+3,12764,0.101200
4053,66,15,50,99,12797+3,12764,0.099300
4054,66,15,50,101,12797+3,12764,0.097400
4055,66,15,50,101,12797+3,12764,0.095500
4056,66,15,50,99,12797+3,12764,0.093600
4057,66,15,50,99,12797+3,12764,0.091700
4058,66,15,50,100,12797+3,12764,0.089800
4059,66,15,50,99,12797+3,12764,0.087900
4060,66,15,50,100,12797+3,12765,0.086000
4061,66,15,50,99,12797+3,12765,0.084100
4062,66,15,50,101,12797+3,12765,0.082200
4063,66,15,50,99,12797+3,12765,0.080300
4064,66,15,50,100,12797+3,12765,0.078400
4065,66,15,50,103,12797+3,12765,0.076500
4066,66,15,50,99,12797+3,12765,0.074600
4067,66,15,50,102,12797+3,12765,0.072700
4068,66,15,50,100,12797+3,12765,0.070800
4069,66,15,50,100,12797+3,12765,0.068900
4070,66,15,50,103,12797+3,12765,0.067000
4071,66,15,50,100,12797+3,12765,0.065100
4072,66,15,50,101,12797+3,12765,0.063200
4073,66,15,50,99,12797+3,12765,0.061300
4074,66,15,50,100,12797+3,12765,0.059400
4075,66,15,50,100,12797+3,12765,0.057500
4076,66,15,50,99,12797+3,12766,0.055600
4077,66,15,50,100,12797+3,12766,0.053700
4078,66,15,50,99,12797+3,12766,0.051800
4079,66,15,50,100,12797+3,12766,0.049900
4080,66,15,50,101,12797+3,12766,0.048000
4081,66,15,50,100,12797+3,12766,0.046100
4082,66,15,50,99,12797+3,12766,0.044200
4083,66,15,50,100,12797+3,12766,0.042300
4084,66,15,50,99,12797+3,12766,0.040400
4085,66,15,50,99,12797+3,12766,0.038500
4086,66,15,50,101,12797+3,12767,0.036600
4087,66,15,50,99,12797+3,12767,0.034700
4088,66,15,50,100,12797+3,12767,0.032800
4089,66,15,50,99,12797+3,12767,0.030900
4090,66,15,50,99,12797+3,12767,0.029000
4091,66,15,50,99,12797+3,12767,0.027100
4092,66,15,50,100,12797+3,12767,0.025200
4093,66,15,50,100,12797+3,12767,0.023300
4094,66,15,50,99,12797+3,12767,0.021400
4095,66,15,50,99,12797+3,12767,0.019500
4096,66,15,50,99,12797+3,12767,0.017600
4097,66,15,50,99,12797+3,12767,0.015700
4098,66,15,50,100,12797+3,12767,0.013800
4099,66,15,50,100,12797+3,12767,0.011900
4100,66,15,50,101,12797+3,12767,0.010000
4101,67,15,60,119,12797+3,12767,0.198100
4102,67,15,60,122,12797+3,12767,0.196200
4103,67,15,60,120,12797+3,12767,0.194300
4104,67,15,60,124,12797+3,12767,0.192400
4105,67,15,60,122,12797+3,12767,0.190500
4106,67,15,60,124,12797+3,12767,0.188600
4107,67,15,60,124,12797+3,12767,0.186700
4108,67,15,60,119,12797+3,12767,0.184800
4109,67,15,60,123,12797+3,12767,0.182900
4110,67,15,60,120,12797+3,12767,0.181000
4111,67,15,60,119,12797+3,12767,0.179100
4112,67,15,60,123,12797+3,12767,0.177200
4113,67,15,60,121,12797+3,12767,0.175300
4114,67,15,60,120,12797+3,12767,0.173400
4115,67,15,60,123,12797+3,12767,0.171500
4116,67,15,60,121,12797+3,12767,0.169600
